SKU	Product Name	Product Description	Bullet Points	Manufacturer	Brand Name	Price	Currency	In Stock	Image URL	Image URL1	Image URL2	
MTYSPSFAPSSR_154	Playmobil Summer Fun Amusement Park Spinning Spaceship Ride	Take a whirl through the galaxy on the Spinning Spaceship Ride with Lights. This ride is perfect for festival-goers who love spinning around at top speeds. Place up to two figures in each of the three rotating cars and then crank the handle to begin the action and launch the riders into outer space. Figures can grasp the handlebars on each car to ensure secure seating. Plus, dont miss out on the rides disco ball! Located in the center of the ride, the disco ball flashes in alternating colours, adding to the intergalactic theme. To operate the ride automatically, upgrade this set with the Electric Ride Motor (#5556) (not included). Includes three figures and spaceship ride with flashing lights. Measures approximately 15 long x 7.1 tall x 11.8 wide. Figures measure approximately 2.95 tall.  Requires 3 AAA batteries (NOT INCLUDED).	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	55.19	CDN	5	http://www.mastermindtoys.com/images/t/29-34083-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=4f4884e3-3ee7-41f5-8bb9-b8a03836a5a8&blobProvider=MMTDiskStorageProvider		
MTYSPCAAWS_116	Playmobil City Action Ambulance with Siren	Respond to local emergencies with the Ambulance with Siren. Nothing can stop this rescue vehicle thanks to its flashing lights and siren. Once at the scene, place the injured patient on the stretcher and load him into the ambulance bay through the back doors. Medical personnel can enter the vehicle through the sliding side door. Kids can access the interior of the ambulance through the removable roofs, allowing for all sorts of play scenarios. Set includes three figures, ambulance, stretcher, bicycle, medical chart, medical equipment, first aid kit, and other accessories.  Figures measure approximately 2.95 tall.  Requires 1 AAA batteries (NOT INCLUDED).	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	53.59	CDN	5	http://www.mastermindtoys.com/images/t/29-33843-BigImage.image.ashx			
MTYSPCAFEWLAS_40	Playmobil City Action Fire Engine with Lights and Sound	Race to the scene and extinguish the fire with the Fire Engine with Lights and Sound. Toggle the functioning lights and sirens to clear the roads and ensure that the firefighters get to the fire as soon as possible. Combine this set with the Firefighters with Water Pump set (#5365) (not included) to extinguish the fire in no time. Includes one figure, fire truck, traffic cone, fire extinguisher, shovels, gas tank, water hose, and other accessories. Measures approximately 11 long x 6.7 tall x 5.1 wide. Figure measures approximately 2.95 tall. Requires 2 AAA batteries (NOT INCLUDED).	<ul><li>                Ages 5 and up            </li></ul>	MMindtoys	MMindtoys	51.99	CDN	5	http://www.mastermindtoys.com/images/t/29-33854-BigImage.image.ashx			
MTYSPRCUM_79	Playmobil Remote Control Underwater Motor	Upgrade most PLAYMOBIL boats (not included) with the RC Underwater Motor. Kids can not only propel the ship but also control its path as it makes its way through uncharted waters. Includes remote control, motor, and pieces for attaching the motor.  Requires 6 AA batteries, and 1 9V battery (NOT INCLUDED).	<ul><li>                Ages 7 and up            </li></ul>	MMindtoys	MMindtoys	51.99	CDN	5	http://www.mastermindtoys.com/images/t/29-34075-BigImage.image.ashx	http://www.mastermindtoys.com//image.aspx?blobid=61457257-6cba-4747-a017-6f84fd1954dd&blobProvider=MMTDiskStorageProvider		
MTYSPMCL_233	Playmobil Magic Crystal Lake	Enjoy a relaxing afternoon at the Magic Crystal Lake! With the magical key, unlock the secret hiding place in the rocks to discover the fairy treasure! The rotating water wheel gathers water from the fountain and empties into a pool on the side. If the pools gate is open, kids can watch as the water feeds the meadow and the flowers grow!  Includes one princess and one fairy figure, crown, fairy wand, horse, swans, treasure with treasure chest, jewels, dragonflies, lily pads and other accessories. Figures measure approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	51.99	CDN	5	http://www.mastermindtoys.com/images/t/29-29739-BigImage.image.ashx			
MTYSPTAMDH_510	Playmobil Take Along Modern Doll House	The Playmobil Take Along Modern Doll House is the house with a handle that unfolds to reveal 4 rooms full of fun! This doll house comes complete with a family of 3 and all of the modern furnishings and accessories, so it is ready to play with from the moment you open it! Best of all, your Playmobil Take Along Modern Doll House can be used as a toy at home, or it can fold up to be carried wherever kids may travel. Includes: 2 adult figures, baby, furniture for all 4 rooms and dozens of other accessories including utensils, food, pets and more! Measures approximately 10.2" wide x 9.8" tall when closed.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	51.99	CDN	0	http://www.mastermindtoys.com/images/t/29-27147-BigImage.image.ashx			
MTYSPCAFSWA_529	Playmobil City Action Fire Station with Alarm	Respond to fire emergencies with the Fire Station with Alarm. Once the stations functioning alarm sounds, firefighters can slide down the pole to arrive at the scene of the blaze faster. The hose tower fits up to four fire hoses to ensure that the fire dissipates quickly. Once the emergency is over, open the stations garage doors, park your firefighting vehicle, and head inside to find a bunk and rest until a new emergency call is received. Kids can monitor calls from around the city from the stations main control board. Includes two figures, fire station, helmets, megaphone, flashlight, and other accessories. Measures approximately 15.7 long x 17.7 tall x 8.3 wide.  Figures measure approximately 2.95 tall.  Requires 2 AAA batteries (NOT INCLUDED).	<ul><li>                Ages 5 and up            </li></ul>	MMindtoys	MMindtoys	51.99	CDN	0	http://www.mastermindtoys.com/images/t/29-33852-BigImage.image.ashx			
MTYSPCACGRBWWH_83	Playmobil City Action Coast Guard Rescue Boat with Water Hose	Embark on daring rescue missions aboard the Rescue Boat with Water Hose. This floating ship has everything kids need to help endangered crews, including a functioning water hose that is perfect for putting out fires. Simply fill the water tank, connect the hose, and press down on the black plunger to spray water out onto nearby ships. The removable roof makes it easy to access the bridge and steer the boat, while the cable winch can connect to the Life Raft set (#5545) (not included) and pull it to safety. Includes three figures, boat, fire hoses, rescue ring, first aid kit, and other accessories.  Measures approximately 15.7 long x 7.1 tall x 6.7 wide.  Figures measure approximately 2.95 tall.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	50.39	CDN	5	http://www.mastermindtoys.com/images/t/29-33842-BigImage.image.ashx			
MTYSPPTUCV_172	Playmobil Police Tactical Unit Command Vehicle	Be the first on the scene with the Tactical Unit Command Vehicle. Keep an eye on the suspects from the command room with seating for up to five figures. Equipped with flashing lights and sound, this vehicle will arrive at the scene of the crime in no time!   Includes one figure, command vehicle, cameras, flashlight, and more. Contains 69 pieces. Measures approximately 12.6 long x 4.7 wide x 5.1 tall. Figure measures approximately 2.95 tall.  Requires 1 AAA battery (NOT INCLUDED).	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	50.39	CDN	5	http://www.mastermindtoys.com/images/t/29-33521-BigImage.image.ashx			
MTYSBBBB_16	B. Baa Baa Barn	Moo, baa, squeak or sing, the world is ready for you to do your thing! This barn is bopping with endless possibilities for fun! Features:  Place the cow, pig, sheep or horse inside the barn doors and hear them sing 4 songs, each sound differently depending on whos on the floor Swirl balls down the silo and out the sliding door Doors open and close. Windmill spins. Surprises at every turn Slide the mouse and watch the chicken jump Lift a roof patch and meet a friendly bat. Lift a door and meet a bunny. Friends everywhere! Handy handle helps you take the barn anywhere  Measures approximately 18.75 tall x 8.75 long x 12.75 wide.  Requires 4 AA batteries (INCLUDED).	<ul><li>                Ages 1 and up            </li></ul>	MMindtoys	MMindtoys	49.99	CDN	5	http://www.mastermindtoys.com/images/t/29-31756-BigImage.image.ashx			
MTYSPBDF_66	Papo Brachiosaurus Dinosaur Figure	The tall Papo Brachiosaurus is the perfect addition to your dinosaur collection. The Brachiosaurus is a herbivore with a very long neck and tail. If you take a closer look you will notice the longer forelimbs in comaprison to the hindlimbs. These characteristics help the Brachiosaurus feed on foliage well above the ground. Papo toys lead the way to worlds full of wonder with beautifully crafted, hand-painted figurines. Theres something for everyone! Measures approximately 15.75'' high x 11.81'' long.	<ul><li>                Ages 4 and up            </li></ul>	MMindtoys	MMindtoys	49.99	CDN	5	http://www.mastermindtoys.com/images/t/29-25064-BigImage.image.ashx			
MTYSSGRWKF_289	Schleich Griffin Rider with Knight Figure	Join the Order of the Griffin with this cool knight from Schleich! The Griffin Rider is the mighty leader of the Order of the Griffin. On the back of his mighty creature, the Griffin Rider can fly higher and farther than any other dragon. No creature can fly as high and as fast as the Griffin and with his remarkable eye-sight, he sees every movement, be it ever so far in the distance. Therefore, the Knight and the Griffin are almost invincible. With its moveable wings, this expertly crafted figure is sure to be a great addition to your Schleich collection! Create your own kingdom with Griffin Knight Schleich figures. Schleich is known for beautiful art work and detail on their non-toxic hand painted figures. Measures approximately 10.5 long.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	49.99	CDN	5	http://www.mastermindtoys.com/images/t/29-28375-BigImage.image.ashx			
MTYSSDR_284	Schleich Dragon Rider	Join the Order of the Dragon with this cool knight from Schleich! The fiercest warrior among the Dragon Knights is the master of the Dragon. Only he can ride on the mighty creature and fly with it over the mountains and plains of his homeland. He often flies to distant lands on his Dragon and makes new friends there. On the back of his dragon, the Dragon Rider is almost invincible. With its rotating wings, this expertly crafted figure is sure to be a great addition to your Schleich collection! Create your own kingdom with Dragon Knight Schleich figures. Schleich is known for beautiful art work and detail on their non-toxic hand painted figures. Measures approximately 10.5 long.	<ul><li>                Ages 3 and up            </li></ul>	MMindtoys	MMindtoys	49.95	CDN	5	http://www.mastermindtoys.com/images/t/29-28368-BigImage.image.ashx			
